ID,ValorTotal,Area,DiasOriginaisDoContrato,DiasAditados,DiasParalisados,ValorOriginalDoContrato,ValorTotalDoContrato,ValorDosReajustes,ValorAditado,ValorMedido
3171,2.042942638E7,Assistência Social,120,635,0,1470907.88,1743989.78,88076.41,185005.49,1404978.34
3172,2.042942638E7,Assistência Social,120,635,0,1470907.88,1743989.78,88076.41,185005.49,1404978.34
3173,2.042942638E7,Assistência Social,120,635,0,1470907.88,1743989.78,88076.41,185005.49,1404978.34
3174,8737239.78,Assistência Social,120,544,0,2093699.1,2093699.1,0,0,1285177.83
3175,8737239.78,Assistência Social,120,544,0,2093699.1,2093699.1,0,0,1285177.83
3176,8737239.78,Assistência Social,120,544,0,2093699.1,2093699.1,0,0,1285177.83
3177,8737239.78,Assistência Social,120,544,0,2093699.1,2093699.1,0,0,1285177.83
3178,8737239.78,Assistência Social,120,544,0,2093699.1,2093699.1,0,0,1285177.83
3179,3340990.22,Segurança Pública,15,0,0,7900,7900,0,0,7900
3180,8737239.78,Assistência Social,120,639,0,3779472.82,3378320.93,201745.05,-602896.94,3378319.19
3181,8737239.78,Assistência Social,120,639,0,3779472.82,3378320.93,201745.05,-602896.94,3378319.19
3182,8737239.78,Assistência Social,120,639,0,3779472.82,3378320.93,201745.05,-602896.94,3378319.19
3183,8737239.78,Assistência Social,120,639,0,3779472.82,3378320.93,201745.05,-602896.94,3378319.19
3184,8737239.78,Assistência Social,120,639,0,3779472.82,3378320.93,201745.05,-602896.94,3378319.19
3185,8737239.78,Assistência Social,120,639,0,3779472.82,3378320.93,201745.05,-602896.94,3378319.19
3186,8737239.78,Assistência Social,120,639,0,3779472.82,3378320.93,201745.05,-602896.94,3378319.19
3187,8737239.78,Assistência Social,120,639,0,3779472.82,3378320.93,201745.05,-602896.94,3378319.19
3190,562027.35,Educação,360,0,0,188065.23,188065.23,0,0,155320.5
3191,8737239.78,Assistência Social,120,678,0,1343031.22,1397010.55,53979.33,0,817567.61
3192,8737239.78,Assistência Social,120,678,0,1343031.22,1397010.55,53979.33,0,817567.61
3193,8737239.78,Assistência Social,120,678,0,1343031.22,1397010.55,53979.33,0,817567.61
3197,2744622.24,Segurança Pública,547,780,0,2492886.23,2744622.24,251736.01,0,2676737.38
3206,1.024331662E7,Educação,360,960,0,8073014.48,1.017731662E7,717200.92,1387101.22,5510878.46
3207,1.023593021E7,Educação,360,810,0,7729441.73,1.023593021E7,971118.29,1535370.19,1.009354474E7
3219,5823100.68,Segurança Pública,730,570,0,5405605.94,5823100.68,417494.74,0,5478654.01
3223,1.033756916E7,Educação,360,751,0,7434803.07,1.033756916E7,1127720.09,1775046,1.01713929E7
3240,198903.64,Educação,253,0,0,198903.64,198903.64,0,0,33107.63
3241,198903.64,Educação,253,0,0,198903.64,198903.64,0,0,33107.63
3242,198903.64,Educação,253,0,0,198903.64,198903.64,0,0,33107.63
3243,198903.64,Educação,253,0,0,198903.64,198903.64,0,0,33107.63
3255,1.075358859E7,Educação,360,720,0,8130045.71,1.075358859E7,895596.6,1727946.28,1.060881512E7
3257,1.03022453E7,Educação,450,720,0,8205760.93,1.03022453E7,1099589.84,996894.53,9659669.27
3260,1.086620981E7,Educação,360,780,0,8135740.75,1.086620981E7,1133648.39,1596820.67,1.075601914E7
3263,1.107948011E7,Educação,360,930,0,8180516.53,1.107948011E7,1027109.2,1871854.38,1.100003909E7
3264,1.107948011E7,Educação,360,930,0,8180516.53,1.107948011E7,1027109.2,1871854.38,1.100003909E7
3265,1.107948011E7,Educação,360,930,0,8180516.53,1.107948011E7,1027109.2,1871854.38,1.100003909E7
3298,1.108062292E7,Educação,360,873,0,8220083.29,1.108062292E7,1102495.07,1758044.56,1.098245169E7
3299,5879475,Educação,360,900,0,4524407.48,5879475,345715.47,1009352.05,4453338.42
3300,5879475,Educação,360,900,0,4524407.48,5879475,345715.47,1009352.05,4453338.42
3301,5879475,Educação,360,900,0,4524407.48,5879475,345715.47,1009352.05,4453338.42
3302,5879475,Educação,360,900,0,4524407.48,5879475,345715.47,1009352.05,4453338.42
3303,5879475,Educação,360,900,0,4524407.48,5879475,345715.47,1009352.05,4453338.42
3304,5879475,Educação,360,900,0,4524407.48,5879475,345715.47,1009352.05,4453338.42
3305,5879475,Educação,360,900,0,4524407.48,5879475,345715.47,1009352.05,4453338.42
3306,9783096.79,Educação,360,840,0,7946552.65,9783096.79,861987.27,974556.87,9670012.47
3307,9783096.79,Educação,360,840,0,7946552.65,9783096.79,861987.27,974556.87,9670012.47
3309,573464.96,Segurança Pública,90,310,0,204251.64,255309.99,0,51058.35,252983.07
3310,8852063.09,Educação,360,746,0,7399369.47,8852063.09,820614.95,632078.67,8649439.22
3311,9403075.13,Educação,360,930,0,8031328.69,9403075.13,728566.01,643180.43,7690222.54
3319,1.541622832E7,Justiça e Cidadania,365,780,0,1.274398271E7,1.541622832E7,476155.45,2196090.16,7850096.58
3324,328589.52,Justiça e Cidadania,10,0,0,13669.2,13669.2,0,0,13669.2
3330,2202639.69,Segurança Pública,360,399,526,1895176.91,2202639.69,28740.41,278722.37,1476459.42
3342,9374519.63,Saúde,360,870,0,6633556.74,9374519.63,415273.97,2325688.92,9130218.18
3349,128007.68,Educação,240,0,0,128007.68,128007.68,0,0,117678.47
3392,3340990.22,Segurança Pública,730,690,0,3085994.24,3325290.22,239295.98,0,1903254.09
3410,197562.69,Educação,266,0,0,50913.55,50913.55,0,0,50897.55
3411,175300,Educação,267,0,0,160600,160600,0,0,160600
3412,175300,Educação,267,0,0,160600,160600,0,0,160600
3415,2.178379889E7,Defesa Civil,60,60,0,127570.2,148721.1,0,21150.9,148682.61
3447,3340990.22,Segurança Pública,15,0,0,7800,7800,0,0,7800
3476,292615.11,Educação,308,0,0,137110.07,137110.06,0,-0.01,137110.06
3477,292615.11,Educação,308,0,0,137110.07,137110.06,0,-0.01,137110.06
3479,6282625.64,Defesa Civil,365,927,0,4839842.11,6282625.64,267115.64,1175667.89,6087065.78
3480,6282625.64,Defesa Civil,365,927,0,4839842.11,6282625.64,267115.64,1175667.89,6087065.78
3481,6282625.64,Defesa Civil,365,927,0,4839842.11,6282625.64,267115.64,1175667.89,6087065.78
3482,6282625.64,Defesa Civil,365,927,0,4839842.11,6282625.64,267115.64,1175667.89,6087065.78
3483,6282625.64,Defesa Civil,365,927,0,4839842.11,6282625.64,267115.64,1175667.89,6087065.78
3484,6282625.64,Defesa Civil,365,927,0,4839842.11,6282625.64,267115.64,1175667.89,6087065.78
3485,1137279.06,Defesa Civil,365,180,0,1137279.06,1137279.06,0,0,1021983.28
3498,562027.35,Educação,365,364,0,298962.1,373962.12,0,75000.02,349424.03
3507,8737239.78,Assistência Social,120,676,0,1684090.77,1862691.45,80210.57,98390.11,1844008.75
3508,8737239.78,Assistência Social,120,676,0,1684090.77,1862691.45,80210.57,98390.11,1844008.75
3509,8737239.78,Assistência Social,120,676,0,1684090.77,1862691.45,80210.57,98390.11,1844008.75
3510,8737239.78,Assistência Social,120,676,0,1684090.77,1862691.45,80210.57,98390.11,1844008.75
3539,197562.69,Educação,30,0,0,30175,30175,0,0,30175
3542,1.052580499E7,Educação,360,885,0,7619637.77,1.052580499E7,1131933.4,1774233.82,1.00494194E7
3562,292615.11,Educação,60,0,0,104400,104400,0,0,104399.13
3563,292615.11,Educação,60,0,0,104400,104400,0,0,104399.13
3564,292615.11,Educação,60,0,0,104400,104400,0,0,104399.13
3566,330460.36,Educação,232,1179,0,30000,134059.56,7059.56,97000,124037.06
3589,1146800.71,Educação,30,0,0,147055.03,147055.03,0,0,147055.03
3593,8.317019601E7,Transporte Rodoviário,120,0,0,613659.87,613659.87,0,0,613659.87
3594,1617592.7,Transporte Aeroviário,300,210,685,1298795.97,1617592.7,132503.97,186292.76,1548939.61
3635,1.14196184E7,Transporte Aeroviário,120,0,0,147500,147500,0,0,147500
3637,337686.3,Educação,246,1136,0,81000,337686.3,4911.3,251775,286170.3
3648,3718356.24,Defesa Civil,365,180,0,2904186.34,3175383.3,70192.95,201004.01,3175383.04
3649,3718356.24,Defesa Civil,365,180,0,2904186.34,3175383.3,70192.95,201004.01,3175383.04
3751,297553.76,Transporte Rodoviário,120,0,0,297553.76,297553.76,0,0,266691.26
3752,297553.76,Transporte Rodoviário,120,0,0,297553.76,297553.76,0,0,266691.26
3753,297553.76,Transporte Rodoviário,120,0,0,297553.76,297553.76,0,0,266691.26
3754,297553.76,Transporte Rodoviário,120,0,0,297553.76,297553.76,0,0,266691.26
3780,2.042942638E7,Assistência Social,120,703,0,2219748.77,2257976.66,142029.12,-103801.23,2216809.55
3781,2.042942638E7,Assistência Social,120,703,0,2219748.77,2257976.66,142029.12,-103801.23,2216809.55
3782,2.042942638E7,Assistência Social,120,703,0,2219748.77,2257976.66,142029.12,-103801.23,2216809.55
3783,2.042942638E7,Assistência Social,120,703,0,2219748.77,2257976.66,142029.12,-103801.23,2216809.55
3784,2.042942638E7,Assistência Social,120,703,0,2219748.77,2257976.66,142029.12,-103801.23,2216809.55
3785,2.042942638E7,Assistência Social,120,703,0,2219748.77,2257976.66,142029.12,-103801.23,2216809.55
3786,2.042942638E7,Assistência Social,120,703,0,2219748.77,2257976.66,142029.12,-103801.23,2216809.55
3787,2.042942638E7,Assistência Social,120,707,0,3781489.3,3513110.59,228519.15,-496897.86,3510344.28
3788,2.042942638E7,Assistência Social,120,707,0,3781489.3,3513110.59,228519.15,-496897.86,3510344.28
3789,2.042942638E7,Assistência Social,120,707,0,3781489.3,3513110.59,228519.15,-496897.86,3510344.28
3790,2.042942638E7,Assistência Social,120,707,0,3781489.3,3513110.59,228519.15,-496897.86,3510344.28
3791,2.042942638E7,Assistência Social,120,707,0,3781489.3,3513110.59,228519.15,-496897.86,3510344.28
3792,2.042942638E7,Assistência Social,120,707,0,3781489.3,3513110.59,228519.15,-496897.86,3510344.28
3793,2.042942638E7,Assistência Social,120,707,0,3781489.3,3513110.59,228519.15,-496897.86,3510344.28
3794,2.042942638E7,Assistência Social,120,707,0,3781489.3,3513110.59,228519.15,-496897.86,3510344.28
3795,2.042942638E7,Assistência Social,120,707,0,3781489.3,3513110.59,228519.15,-496897.86,3510344.28
3796,2.042942638E7,Assistência Social,120,707,0,3781489.3,3513110.59,228519.15,-496897.86,3510344.28
3807,2.042942638E7,Assistência Social,120,715,0,3443185.12,3796742.73,176772.82,176784.79,3626488.69
3808,2.042942638E7,Assistência Social,120,715,0,3443185.12,3796742.73,176772.82,176784.79,3626488.69
3809,2.042942638E7,Assistência Social,120,715,0,3443185.12,3796742.73,176772.82,176784.79,3626488.69
3810,2.042942638E7,Assistência Social,120,715,0,3443185.12,3796742.73,176772.82,176784.79,3626488.69
3811,2.042942638E7,Assistência Social,120,715,0,3443185.12,3796742.73,176772.82,176784.79,3626488.69
3812,2.042942638E7,Assistência Social,120,715,0,3443185.12,3796742.73,176772.82,176784.79,3626488.69
3813,2.042942638E7,Assistência Social,120,715,0,3443185.12,3796742.73,176772.82,176784.79,3626488.69
3814,2.042942638E7,Assistência Social,120,715,0,3443185.12,3796742.73,176772.82,176784.79,3626488.69
3815,2.042942638E7,Assistência Social,120,715,0,3443185.12,3796742.73,176772.82,176784.79,3626488.69
3905,4140583.07,Defesa Civil,360,360,644,3315148.47,3354240.97,39092.5,0,3307765.77
3906,4140583.07,Defesa Civil,360,360,644,3315148.47,3354240.97,39092.5,0,3307765.77
3907,4140583.07,Defesa Civil,360,360,644,3315148.47,3354240.97,39092.5,0,3307765.77
3908,4140583.07,Defesa Civil,360,360,644,3315148.47,3354240.97,39092.5,0,3307765.77
3909,4140583.07,Defesa Civil,360,360,644,3315148.47,3354240.97,39092.5,0,3307765.77
3910,4140583.07,Defesa Civil,360,360,644,3315148.47,3354240.97,39092.5,0,3307765.77
3911,4140583.07,Defesa Civil,360,360,644,3315148.47,3354240.97,39092.5,0,3307765.77
3986,203357.72,Segurança Pública,90,0,0,5521.29,5521.29,0,0,5521.29
4007,322401.22,Segurança Pública,365,0,0,235267.03,235267.03,0,0,65069.07
4009,137066.69,Educação,60,0,0,119312.03,137066.69,17754.66,0,134566.08
4012,2.042942638E7,Assistência Social,120,0,0,4233.26,4233.26,0,0,4233.23
4028,8737239.78,Assistência Social,120,0,0,5517.75,5517.75,0,0,5516.58
4029,330460.36,Educação,240,150,0,167310.26,196400.8,0,29090.54,190173.42
4030,8.579969305E7,Saúde,720,909,0,44900000,5.956466953E7,4774793.54,9889875.99,5.866848522E7
4038,1079326.08,Transporte Aeroviário,360,365,861,1031710,1079326.08,47616.08,0,951326.08
4039,1079326.08,Transporte Aeroviário,360,365,861,1031710,1079326.08,47616.08,0,951326.08
4085,959400,Segurança Pública,180,0,0,239850,239850,0,0,202684.98
4087,1313578.47,Transporte Aquaviário,10,0,0,16612.9,16612.9,0,0,16612.9
4101,8.317019601E7,Transporte Rodoviário,750,460,307,3534289.2,4705636.99,293818.02,877529.77,4125617.93
4102,6.402511801E7,Transporte Rodoviário,60,0,195,144880.14,144880.14,0,0,144880.14
4116,9537341.14,Saúde,1,0,0,6950.4,6950.4,0,0,6950.4
4135,8.317019601E7,Transporte Rodoviário,720,830,224,4.793122048E7,5.190308783E7,7564459.62,-3592592.27,3.994003749E7
4216,322401.22,Segurança Pública,30,0,0,14290,14290,0,0,14290
4218,2356349.81,Segurança Pública,15,0,0,12600,12600,0,0,12600
4267,1313578.47,Transporte Aquaviário,10,0,0,125996.29,125996.29,0,0,125996.29
4290,6640740.97,Educação,360,840,0,5930225.17,6640740.97,110517.22,599998.58,6471070.37
4291,6640740.97,Educação,360,840,0,5930225.17,6640740.97,110517.22,599998.58,6471070.37
4292,6640740.97,Educação,360,840,0,5930225.17,6640740.97,110517.22,599998.58,6471070.37
4293,6640740.97,Educação,360,840,0,5930225.17,6640740.97,110517.22,599998.58,6471070.37
4294,6640740.97,Educação,360,840,0,5930225.17,6640740.97,110517.22,599998.58,6471070.37
4295,6640740.97,Educação,360,840,0,5930225.17,6640740.97,110517.22,599998.58,6471070.37
4300,85769.51,Habitação,120,16,0,92804.58,85769.51,0,-7035.07,83011.18
4301,2241249.14,Segurança Pública,396,0,0,1996226.68,1996226.68,0,0,1996226.68
4303,203357.72,Segurança Pública,251,0,0,197836.43,197836.43,0,0,194310.29
4309,5921539.59,Segurança Pública,299,0,0,12285,12285,0,0,12285
4357,160090.04,Infraestrutura Administrativa,150,0,0,160090.04,160090.04,0,0,95395.03
4440,318424.54,Habitação,210,100,0,318424.54,318424.54,0,0,41556.84
4463,250979.16,Saúde,180,420,57,143242.65,143242.65,0,0,143242.65
4492,322401.22,Segurança Pública,90,0,0,5750,5750,0,0,5750
4508,1.009553239E7,Educação,1260,570,87,6699247.77,1.009553239E7,1820459.85,1575824.77,9815400.9
4555,1313578.47,Transporte Aquaviário,45,0,0,61799.89,61799.89,0,0,61799.89
4556,1313578.47,Transporte Aquaviário,45,0,0,96000,96000,0,0,95999.94
4557,1313578.47,Transporte Aquaviário,45,0,0,57515,57515,0,0,57515
4558,1313578.47,Transporte Aquaviário,45,0,0,26400,26400,0,0,26400
4761,5921539.59,Segurança Pública,90,0,0,2511.84,2511.84,0,0,2511.84
4764,2241249.14,Segurança Pública,90,0,0,14950,14950,0,0,14950
4782,1.14196184E7,Transporte Aeroviário,180,0,0,288388.07,288388.07,0,0,268320.65
4824,3992048.52,Saúde,180,0,0,447106.2,447106.2,0,0,427630.79
4887,3992048.52,Saúde,270,1145,0,2989515.46,3397342.32,0,407826.86,3349871.51
4888,3992048.52,Saúde,270,1145,0,2989515.46,3397342.32,0,407826.86,3349871.51
4889,3992048.52,Saúde,270,1145,0,2989515.46,3397342.32,0,407826.86,3349871.51
4890,3992048.52,Saúde,270,1145,0,2989515.46,3397342.32,0,407826.86,3349871.51
4893,322401.22,Segurança Pública,90,0,0,5450,5450,0,0,5450
4897,2241249.14,Segurança Pública,120,0,0,7950,7950,0,0,7950
4982,1573823.15,Educação,425,1350,0,1129023.3,1573823.15,167465.13,277334.72,1543495.19
4996,1319844.77,Educação,365,1106,0,1130072.34,1319844.77,130757.49,59014.94,1317284.81
5064,621145.71,Segurança Pública,60,0,0,11200,11200,0,0,11200
5076,3992048.52,Saúde,45,0,0,147600,147600,0,0,147600
5077,3992048.52,Saúde,45,0,0,147600,147600,0,0,147600
5091,348152.46,Educação,60,0,0,348152.46,348152.46,0,0,242703.6
5153,250979.16,Saúde,90,0,0,67858.57,67858.57,0,0,67858.57
5160,1026631.46,Educação,180,240,0,1001077.06,1026631.46,0,25554.4,907318.43
5161,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5162,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5163,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5164,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5165,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5166,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5167,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5168,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5169,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5170,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5171,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5172,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5173,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5174,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5175,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5176,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5177,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5178,7929480.16,Educação,450,545,0,6014993.66,7825278.64,637213.64,1173071.34,7825278.64
5241,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5242,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5243,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5244,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5245,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5246,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5247,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5248,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5249,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5250,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5251,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5252,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5253,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5254,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5255,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5256,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5257,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5258,8475496.34,Educação,450,1558,0,6019140.82,8475496.34,1073949.18,1382406.34,8139655.41
5281,322401.22,Segurança Pública,150,0,0,35860,35860,0,0,35860
5305,5921539.59,Segurança Pública,365,365,167,2685662.98,3012968.98,84502.67,242803.33,1589527.07
5324,1313578.47,Transporte Aquaviário,180,480,878,1022428.04,929254.39,0,-93173.65,919696.85
5349,747236.77,Educação,425,270,0,695539.16,747236.77,51697.61,0,736076.31
5505,322401.22,Segurança Pública,90,0,0,10800,10800,0,0,10800
5506,2241249.14,Segurança Pública,60,0,0,14550,14550,0,0,14550
5507,2241249.14,Segurança Pública,90,0,0,14850,14850,0,0,14850
5535,1.14196184E7,Transporte Aeroviário,90,270,0,774985.94,774985.94,0,0,774985.94
5570,688360.5,Transporte Aquaviário,398,0,0,688360.5,688360.5,0,0,482750.24
5592,4031062.27,Transporte Aeroviário,150,420,0,396525.62,439941.61,0,43415.99,439941.61
5673,669000,Educação,180,123,0,669000,669000,0,0,650529.53
5780,5921539.59,Segurança Pública,300,0,0,3754.35,3754.35,0,0,3754.35
5806,5177583.63,Educação,360,1360,118,3984475.99,5177583.63,422448.42,770659.22,5138909.89
5807,5177583.63,Educação,360,1360,118,3984475.99,5177583.63,422448.42,770659.22,5138909.89
5831,1.14196184E7,Transporte Aeroviário,240,743,1406,1809489.32,2093345.23,87662.67,196193.24,2091845.23
5832,1.14196184E7,Transporte Aeroviário,240,743,1406,1809489.32,2093345.23,87662.67,196193.24,2091845.23
5833,1.14196184E7,Transporte Aeroviário,240,743,1406,1809489.32,2093345.23,87662.67,196193.24,2091845.23
5834,1.14196184E7,Transporte Aeroviário,240,743,1406,1809489.32,2093345.23,87662.67,196193.24,2091845.23
5847,1.094908132E7,Educação,450,1132,30,5516690.32,7824694.59,935003.17,1373001.1,7824694.59
5848,1.095887971E7,Educação,450,1160,0,5709342.94,8058797.85,925752.09,1423702.82,8055123.5
5857,2387705.31,Segurança Pública,360,180,0,1948342.74,2387705.31,0,439362.57,2377202.42
5858,2387705.31,Segurança Pública,360,180,0,1948342.74,2387705.31,0,439362.57,2377202.42
5859,2387705.31,Segurança Pública,360,180,0,1948342.74,2387705.31,0,439362.57,2377202.42
5860,2387705.31,Segurança Pública,360,180,0,1948342.74,2387705.31,0,439362.57,2377202.42
5861,2387705.31,Segurança Pública,360,180,0,1948342.74,2387705.31,0,439362.57,2377202.42
5862,2387705.31,Segurança Pública,360,180,0,1948342.74,2387705.31,0,439362.57,2377202.42
5863,2387705.31,Segurança Pública,360,180,0,1948342.74,2387705.31,0,439362.57,2377202.42
5864,2387705.31,Segurança Pública,360,180,0,1948342.74,2387705.31,0,439362.57,2377202.42
5865,2387705.31,Segurança Pública,360,180,0,1948342.74,2387705.31,0,439362.57,2377202.42
5866,2387705.31,Segurança Pública,360,180,0,1948342.74,2387705.31,0,439362.57,2377202.42
5867,2387705.31,Segurança Pública,360,180,0,1948342.74,2387705.31,0,439362.57,2377202.42
5868,2387705.31,Segurança Pública,360,180,0,1948342.74,2387705.31,0,439362.57,2377202.42
5876,1.1559618827E8,Transporte Rodoviário,1470,427,601,7924449.83,1.017183152E7,852678.53,1394703.16,9458631.04
5880,1.1559618827E8,Transporte Rodoviário,1462,1271,0,7.678996034E7,1.0542435675E8,11860483.2,16773913.21,1.0133663592E8
5900,1.14196184E7,Transporte Aeroviário,90,590,0,554666.88,577013.56,0,22346.68,572860.25
5964,1.447491049E7,Infraestrutura Administrativa,1095,699,0,1.186196445E7,1.447491049E7,870523.42,1742422.62,1.018778969E7
5965,1.447491049E7,Infraestrutura Administrativa,1095,699,0,1.186196445E7,1.447491049E7,870523.42,1742422.62,1.018778969E7
5966,1.447491049E7,Infraestrutura Administrativa,1095,699,0,1.186196445E7,1.447491049E7,870523.42,1742422.62,1.018778969E7
5967,1.447491049E7,Infraestrutura Administrativa,1095,699,0,1.186196445E7,1.447491049E7,870523.42,1742422.62,1.018778969E7
5968,1.447491049E7,Infraestrutura Administrativa,1095,699,0,1.186196445E7,1.447491049E7,870523.42,1742422.62,1.018778969E7
5969,1.447491049E7,Infraestrutura Administrativa,1095,699,0,1.186196445E7,1.447491049E7,870523.42,1742422.62,1.018778969E7
5970,1.447491049E7,Infraestrutura Administrativa,1095,699,0,1.186196445E7,1.447491049E7,870523.42,1742422.62,1.018778969E7
5971,1.447491049E7,Infraestrutura Administrativa,1095,699,0,1.186196445E7,1.447491049E7,870523.42,1742422.62,1.018778969E7
5972,1.447491049E7,Infraestrutura Administrativa,1095,699,0,1.186196445E7,1.447491049E7,870523.42,1742422.62,1.018778969E7
5974,1.14196184E7,Transporte Aeroviário,360,715,0,6004646.23,7330845.6,477803.26,848396.11,7327268.99
5975,1.14196184E7,Transporte Aeroviário,360,715,0,6004646.23,7330845.6,477803.26,848396.11,7327268.99
5976,1.14196184E7,Transporte Aeroviário,360,715,0,6004646.23,7330845.6,477803.26,848396.11,7327268.99
5977,1.14196184E7,Transporte Aeroviário,360,715,0,6004646.23,7330845.6,477803.26,848396.11,7327268.99
5983,1.423550721E7,Justiça e Cidadania,365,1050,0,1.251053374E7,1.423550721E7,1043884.21,681089.26,1.412788492E7
5985,2.656927426E7,Transporte Rodoviário,300,0,0,2.656927426E7,2.656927426E7,0,0,0
5986,2.656927426E7,Transporte Rodoviário,300,0,0,2.656927426E7,2.656927426E7,0,0,0
5989,2143608.98,Transporte Rodoviário,180,90,0,2141000,2143608.98,2608.98,0,644279.52
5990,2143608.98,Transporte Rodoviário,180,90,0,2141000,2143608.98,2608.98,0,644279.52
5991,620730.41,Transporte Rodoviário,730,0,0,620730.41,620730.41,0,0,184408.59
5993,1825000,Transporte Rodoviário,549,0,0,1825000,1825000,0,0,163511.72
5994,1825000,Transporte Rodoviário,549,0,0,1825000,1825000,0,0,163511.72
5995,1825000,Transporte Rodoviário,549,0,0,1825000,1825000,0,0,163511.72
5996,3.090056208E7,Transporte Rodoviário,184,0,0,288923.21,288923.21,0,0,288922.98
5997,4.71531509E7,Transporte Rodoviário,365,0,0,492864.82,492864.82,0,0,492864.82
5998,4.71531509E7,Transporte Rodoviário,365,0,0,492864.82,492864.82,0,0,492864.82
5999,7.176691571E7,Transporte Rodoviário,395,0,0,680000,849901.17,0,169901.17,790981.68
6000,6945925.15,Transporte Rodoviário,360,0,0,6945925.15,6945925.15,0,0,0
6004,4232967.45,Transporte Rodoviário,1080,0,0,3470303.22,3470303.22,0,0,904071.66
6005,111650686,Transporte Rodoviário,120,0,0,59066.02,59066.02,0,0,59066.02
6007,8.26885631E7,Transporte Rodoviário,760,0,0,4736783.69,4766034.01,29250.32,0,1648715.08
6008,8.26885631E7,Transporte Rodoviário,760,0,0,4736783.69,4766034.01,29250.32,0,1648715.08
6009,7.684965724E7,Transporte Rodoviário,273,0,0,728115.39,728115.39,0,0,728115.38
6010,7.684965724E7,Transporte Rodoviário,273,0,0,728115.39,728115.39,0,0,728115.38
6017,415718.2,Transporte Rodoviário,240,0,0,242401.56,242401.56,0,0,0
6018,415718.2,Transporte Rodoviário,240,0,0,242401.56,242401.56,0,0,0
6019,415718.2,Transporte Rodoviário,240,0,0,242401.56,242401.56,0,0,0
6020,415718.2,Transporte Rodoviário,240,0,0,242401.56,242401.56,0,0,0
6021,415718.2,Transporte Rodoviário,240,0,0,242401.56,242401.56,0,0,0
6022,415718.2,Transporte Rodoviário,240,0,0,242401.56,242401.56,0,0,0
6023,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
6024,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
6025,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
6026,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
6027,703375.84,Transporte Rodoviário,240,0,0,703375.84,703375.84,0,0,0
